fg_made,kick_distance,down,ydstogo,qtr,game_seconds_remaining,score_differential,home,indoor,temp,wind,precipitation,grass
1,43,4,25,1,3124,-7,0,1,70,0,0,0
1,36,4,2,2,1870,-4,0,1,70,0,0,0
0,52,3,13,2,1803,-1,0,1,70,0,0,0
1,51,4,11,3,1594,-1,0,1,70,0,0,0
0,42,4,9,2,2464,-7,1,0,81,14,0,1
1,43,4,24,4,317,21,0,0,81,14,0,1
0,47,4,15,1,3325,0,1,0,70,5,0,0
0,41,4,10,2,2603,0,1,0,70,5,0,0
1,24,4,7,2,2043,7,0,0,70,5,0,0
1,46,4,10,2,1828,10,0,0,70,5,0,0
1,26,4,8,3,1508,20,0,0,70,5,0,0
1,28,4,9,3,991,23,0,0,70,5,0,0
1,30,4,6,4,733,-26,1,0,70,5,0,0
1,30,4,4,4,204,23,0,0,70,5,0,0
1,26,4,7,3,1628,-7,0,0,65,7,0,1
1,24,4,1,3,1181,4,1,0,65,7,0,1
1,25,4,1,4,59,7,1,0,65,7,0,1
1,40,4,10,1,2882,0,0,0,55,14,0,0
1,25,4,7,2,1822,-3,1,0,55,14,0,0
1,26,4,7,3,1196,-7,1,0,55,14,0,0
0,45,4,19,4,696,-4,1,0,55,14,0,0
1,38,4,3,4,327,4,0,0,55,14,0,0
1,51,4,10,4,199,7,0,0,55,14,0,0
1,25,4,8,2,2125,0,1,0,60,6,0,1
1,41,4,3,3,1530,3,1,0,60,6,0,1
1,28,4,6,4,116,5,1,0,60,6,0,1
1,26,2,8,5,626,0,0,0,60,6,0,1
1,33,4,8,2,2651,0,1,0,49,15,0,1
0,42,4,5,2,2329,-3,0,0,49,15,0,1
1,35,4,3,3,1091,4,0,0,49,15,0,1
1,41,4,6,1,3018,7,0,0,66,4,0,1
1,37,4,18,4,181,10,0,0,66,4,0,1
1,33,4,2,2,2467,0,1,0,44,11,1,1
1,48,4,4,2,1817,-10,0,0,44,11,1,1
0,25,4,1,1,2971,0,1,0,63,9,0,1
1,26,4,2,1,2793,0,1,0,63,9,0,1
0,27,4,8,2,2142,3,1,0,63,9,0,1
1,18,4,1,3,1510,4,0,0,63,9,0,1
1,42,3,12,4,6,0,0,0,63,9,0,1
1,39,4,15,1,2771,0,0,0,73,12,0,1
1,41,4,3,1,3128,0,0,0,79,7,0,1
0,38,4,13,2,2215,-10,1,0,79,7,0,1
0,41,4,12,2,1814,10,0,0,79,7,0,1
1,30,4,3,2,1847,7,0,1,70,0,0,0
1,44,4,1,3,1390,-10,1,1,70,0,0,0
1,43,4,9,4,814,7,0,1,70,0,0,0
1,21,4,3,4,199,-10,1,1,70,0,0,0
1,23,4,6,1,3400,0,1,0,55,15,0,1
0,43,4,6,1,3107,-3,0,0,55,15,0,1
1,27,4,9,2,2602,3,1,0,55,15,0,1
0,47,4,4,2,2423,-6,0,0,55,15,0,1
1,23,4,1,4,179,12,1,0,55,15,0,1
1,33,4,6,4,77,15,1,0,55,15,0,1
1,24,4,6,1,3091,0,0,0,72,0,0,0
1,43,4,24,1,2765,-3,1,0,72,0,0,0
1,50,4,7,3,1446,14,0,0,72,0,0,0
1,46,4,5,3,1338,17,0,0,72,0,0,0
1,28,4,3,4,688,20,0,0,72,0,0,0
1,33,4,5,1,2940,-7,1,1,70,0,0,0
1,54,4,17,2,2530,-4,1,1,70,0,0,0
1,46,4,2,2,2394,1,0,1,70,0,0,0
1,39,4,8,4,466,13,0,1,70,0,0,0
1,25,4,7,2,2329,0,0,0,58,18,0,0
1,39,4,1,4,77,-3,0,0,58,18,0,0
0,48,4,2,1,3298,-7,0,0,62,20,1,1
0,43,4,10,1,2951,-7,0,0,62,20,1,1
0,46,4,7,2,2614,7,1,0,62,20,1,1
1,31,4,10,3,1323,-20,0,0,62,20,1,1
1,47,4,7,1,2920,-7,1,0,64,14,1,1
1,39,4,4,1,3241,0,0,0,63,6,0,1
0,47,4,1,2,2700,-4,0,0,63,6,0,1
1,49,4,13,3,1370,-3,1,0,63,6,0,1
1,37,4,4,4,892,7,0,0,63,6,0,1
1,23,4,3,1,3413,0,1,0,49,5,0,1
0,48,4,10,2,2364,-10,0,0,49,5,0,1
1,26,4,4,4,711,3,1,0,49,5,0,1
1,30,4,9,1,2851,-7,0,1,70,0,0,0
1,46,2,10,2,1823,3,0,1,70,0,0,0
0,54,4,7,3,1274,1,1,1,70,0,0,0
1,44,4,10,1,3366,0,1,1,70,0,0,0
0,25,4,4,1,3063,-3,0,1,70,0,0,0
1,42,4,19,2,2111,-4,1,1,70,0,0,0
1,36,4,6,2,1942,1,0,1,70,0,0,0
1,24,1,6,2,1802,-4,1,1,70,0,0,0
0,37,4,7,1,2947,0,0,0,69,20,0,0
1,43,4,1,2,1812,7,0,0,69,20,0,0
1,49,4,1,3,1155,-10,1,0,69,20,0,0
1,32,4,8,4,33,7,0,0,69,20,0,0
0,41,4,8,2,2656,0,1,0,58,20,0,1
1,23,4,5,2,2029,7,0,0,58,20,0,1
1,26,4,8,2,1805,10,0,0,58,20,0,1
1,33,4,7,4,824,6,0,0,58,20,0,1
0,48,4,16,4,338,2,0,0,58,20,0,1
1,24,4,7,4,112,-2,1,0,58,20,0,1
1,36,3,3,5,457,0,0,0,58,20,0,1
0,32,4,4,1,3153,0,1,0,45,25,0,1
0,22,4,1,2,1841,14,1,0,45,25,0,1
0,49,1,10,2,1800,-14,0,0,45,25,0,1
1,42,4,15,2,2256,-7,1,1,70,0,0,0
1,24,4,5,3,1445,3,1,1,70,0,0,0
1,47,4,11,3,1065,-6,0,1,70,0,0,0
1,23,4,4,4,793,-10,0,1,70,0,0,0
1,51,4,8,4,165,0,0,1,70,0,0,0
0,44,4,20,2,2435,7,0,0,52,9,0,1
1,38,4,13,4,854,0,0,0,52,9,0,1
1,39,4,10,4,195,10,0,0,52,9,0,1
1,45,4,3,2,2227,0,0,0,76,6,0,1
0,45,4,4,1,3330,0,0,0,51,13,0,1
1,46,4,5,2,2512,-7,1,0,51,13,0,1
0,48,3,6,2,1810,4,0,0,51,13,0,1
1,36,4,12,3,1278,4,0,0,51,13,0,1
1,26,4,7,4,844,-7,1,0,51,13,0,1
0,39,4,2,4,141,3,1,0,51,13,0,1
0,40,4,10,4,24,-3,0,0,51,13,0,1
1,34,4,1,1,3386,0,1,0,56,10,1,1
0,52,4,10,2,2405,-3,0,0,56,10,1,1
1,30,4,10,2,1920,-2,1,0,56,10,1,1
0,29,4,11,3,1678,6,0,0,56,10,1,1
0,42,4,7,4,318,-24,1,0,56,10,1,1
1,26,4,8,1,3241,0,1,0,51,9,0,1
1,33,4,13,1,2926,-3,0,0,51,9,0,1
1,30,4,8,2,1865,0,1,0,51,9,0,1
1,29,4,1,2,1809,3,1,0,51,9,0,1
1,27,4,4,3,1737,6,1,0,51,9,0,1
1,25,4,6,3,1258,-9,0,0,51,9,0,1
0,46,4,5,4,247,5,1,0,51,9,0,1
1,25,4,3,1,2797,0,0,0,46,0,0,1
0,38,4,2,2,2169,-4,0,0,46,0,0,1
0,40,4,19,2,1842,4,1,0,46,0,0,1
1,19,4,2,1,3046,7,1,0,53,10,0,1
1,40,4,11,2,1977,10,1,0,53,10,0,1
1,50,4,20,3,1366,6,1,0,53,10,0,1
1,28,4,7,4,456,-2,0,0,53,10,0,1
1,24,4,4,1,3288,0,0,0,35,7,0,1
1,33,4,15,2,2130,10,0,0,35,7,0,1
1,29,4,4,2,1820,-13,1,0,35,7,0,1
1,38,4,2,4,753,10,0,0,35,7,0,1
1,26,4,1,2,2150,-7,0,0,41,12,0,0
0,53,4,15,2,1816,-4,0,0,41,12,0,0
1,43,4,5,3,1103,-3,1,0,41,12,0,0
0,43,4,1,4,315,0,1,0,41,12,0,0
0,48,2,15,4,7,0,1,0,41,12,0,0
1,24,4,2,5,520,0,1,0,41,12,0,0
1,41,4,6,1,3271,-7,1,1,70,0,0,0
0,50,4,2,1,2802,-11,1,1,70,0,0,0
1,24,4,6,2,2139,-11,1,1,70,0,0,0
0,44,4,4,2,1907,-8,1,1,70,0,0,0
0,45,1,10,2,1816,8,0,1,70,0,0,0
1,23,4,5,1,3114,0,1,0,51,8,0,1
0,43,4,3,2,2441,-3,0,0,51,8,0,1
1,38,4,11,3,1619,4,0,0,51,8,0,1
1,48,4,4,4,755,7,0,0,51,8,0,1
0,51,4,9,4,394,10,0,0,51,8,0,1
1,41,4,10,4,275,-10,1,0,51,8,0,1
1,21,1,3,5,598,0,0,0,51,8,0,1
1,29,4,11,2,2567,14,0,0,44,5,0,1
1,37,4,6,1,3313,0,0,0,40,6,0,0
1,20,4,2,1,2965,-3,1,0,40,6,0,0
1,27,4,5,2,2033,-14,1,0,40,6,0,0
0,41,4,4,2,2169,7,1,0,33,12,0,1
0,23,3,5,2,1804,-7,0,0,33,12,0,1
1,27,4,5,4,763,7,1,0,33,12,0,1
1,54,4,4,1,3286,0,1,0,37,15,1,1
1,27,4,10,1,2785,-3,0,0,37,15,1,1
1,38,1,10,2,1808,7,1,0,37,15,1,1
1,39,4,6,3,1549,-10,0,0,37,15,1,1
0,39,4,10,3,1162,7,1,0,37,15,1,1
0,48,4,13,3,901,7,1,0,37,15,1,1
1,22,4,4,4,762,-7,0,0,37,15,1,1
1,39,4,3,2,2010,-7,0,0,83,5,1,1
1,30,4,10,3,1329,-4,0,0,83,5,1,1
1,50,4,9,3,904,-1,0,0,83,5,1,1
1,42,4,8,4,709,2,0,0,83,5,1,1
1,35,4,1,2,1802,-20,0,0,74,6,0,1
1,40,4,5,3,1497,-17,0,0,74,6,0,1
0,44,1,10,2,1814,0,0,0,42,8,0,1
1,47,4,5,3,1246,0,1,0,42,8,0,1
1,43,4,6,1,3026,7,0,0,54,15,0,1
0,28,3,9,2,1805,-4,0,0,54,15,0,1
1,36,4,3,3,1491,-11,0,0,54,15,0,1
1,22,4,4,2,2251,-7,1,1,70,0,0,0
0,40,4,13,3,973,-4,1,1,70,0,0,0
1,35,4,7,1,3393,0,0,0,47,5,0,0
1,38,4,11,1,3169,-3,1,0,47,5,0,0
1,41,4,9,1,2841,0,0,0,47,5,0,0
1,41,4,11,2,1853,-10,1,0,47,5,0,0
0,48,4,2,4,487,7,1,0,47,5,0,0
0,51,4,14,1,3330,0,0,0,41,8,0,1
1,26,4,2,1,3014,0,1,0,41,8,0,1
1,33,4,9,2,1843,2,1,0,41,8,0,1
0,40,2,10,2,1817,5,1,0,41,8,0,1
0,44,4,18,3,1195,5,1,0,41,8,0,1
1,38,4,10,4,574,5,1,0,41,8,0,1
1,20,4,1,4,141,8,1,0,41,8,0,1
0,34,4,5,2,2337,-7,0,0,43,10,0,0
1,37,4,3,4,548,7,1,0,43,10,0,0
0,37,4,12,4,121,-10,0,0,43,10,0,0
1,42,4,4,2,2636,7,1,0,38,3,0,1
0,41,4,9,3,1610,-3,0,0,38,3,0,1
1,20,4,2,3,950,10,1,0,38,3,0,1
1,22,4,1,3,1089,14,1,1,70,0,0,0
1,39,4,15,4,613,17,1,1,70,0,0,0
1,37,4,6,1,2775,7,0,1,70,0,0,0
0,47,4,8,1,3167,0,0,0,71,8,0,1
0,44,4,8,1,3020,0,1,0,71,8,0,1
1,24,4,4,2,2180,-7,1,0,71,8,0,1
0,44,4,1,2,1842,4,0,0,71,8,0,1
1,22,2,5,2,1805,4,0,0,71,8,0,1
1,42,4,4,4,774,7,0,0,71,8,0,1
1,42,4,5,1,3206,0,0,0,46,18,0,1
1,23,4,4,2,2657,-4,0,0,46,18,0,1
1,39,4,4,4,716,1,1,0,46,18,0,1
1,35,4,8,3,1329,-14,0,1,70,0,0,0
1,32,4,11,4,816,-11,0,1,70,0,0,0
1,39,4,9,4,454,8,1,1,70,0,0,0
1,21,4,4,4,114,11,1,1,70,0,0,0
0,40,4,10,2,2310,-7,1,0,40,7,0,1
1,24,4,4,2,1860,-7,1,0,40,7,0,1
0,34,4,2,4,75,1,1,0,40,7,0,1
1,22,4,4,1,2882,7,1,0,46,20,1,0
1,37,4,5,2,2566,-10,0,0,46,20,1,0
1,37,4,13,4,794,9,1,0,46,20,1,0
1,51,4,6,1,3155,0,1,0,49,0,1,1
1,43,4,8,2,2112,3,1,0,49,0,1,1
1,34,4,14,2,1825,-6,0,0,49,0,1,1
0,45,4,10,3,1709,-3,0,0,49,0,1,1
1,36,4,11,4,864,-3,0,0,49,0,1,1
0,28,4,9,4,577,0,1,0,49,0,1,1
1,41,4,11,4,317,0,1,0,49,0,1,1
1,49,4,3,4,79,-3,0,0,49,0,1,1
0,41,3,14,5,500,0,1,0,49,0,1,1
1,32,1,10,5,360,0,1,0,49,0,1,1
1,33,4,4,1,3031,-2,0,0,62,17,0,1
0,44,4,2,2,2024,-2,1,0,62,17,0,1
1,54,2,10,2,1802,-5,0,0,62,17,0,1
1,24,4,6,3,1124,2,1,0,62,17,0,1
1,43,4,7,1,2922,6,0,0,44,8,0,1
1,46,4,14,4,790,2,0,0,44,8,0,1
1,29,4,8,4,493,-5,1,0,44,8,0,1
1,37,4,4,4,182,2,0,0,44,8,0,1
0,41,4,8,2,2096,14,1,0,52,0,0,1
1,44,4,6,2,2358,7,1,1,70,0,0,0
1,36,4,6,2,1803,10,1,1,70,0,0,0
1,27,4,3,3,1653,-13,0,1,70,0,0,0
1,40,4,8,1,2947,0,0,0,34,0,0,0
1,32,4,7,2,1858,3,0,0,34,0,0,0
0,43,4,10,2,1808,-6,1,0,34,0,0,0
1,41,4,3,3,1579,-6,1,0,34,0,0,0
1,25,4,7,4,640,-3,1,0,34,0,0,0
1,41,4,3,4,380,0,1,0,34,0,0,0
1,25,4,6,4,170,-3,0,0,34,0,0,0
1,23,2,5,5,558,0,0,0,34,0,0,0
1,20,4,1,1,2850,0,0,0,62,8,0,1
1,29,4,9,2,2453,-3,1,0,62,8,0,1
1,31,4,8,4,801,-7,1,0,62,8,0,1
1,31,4,5,4,71,4,0,0,62,8,0,1
0,39,4,5,1,3225,0,1,0,46,0,0,1
1,47,4,12,1,2903,0,1,0,46,0,0,1
1,25,4,7,2,2531,3,1,0,46,0,0,1
1,40,4,18,2,1810,1,0,0,46,0,0,1
0,48,4,3,3,1423,-4,1,0,46,0,0,1
1,50,4,3,4,765,11,0,0,46,0,0,1
1,22,4,4,1,2931,0,0,0,42,4,0,1
1,33,4,6,2,2374,-4,0,0,42,4,0,1
0,48,4,1,2,2174,1,1,0,42,4,0,1
0,32,4,10,3,1133,6,0,0,42,4,0,1
1,43,4,15,4,864,7,0,1,70,0,0,0
1,27,4,9,4,478,10,0,1,70,0,0,0
1,30,4,11,1,3048,0,1,0,45,10,1,1
1,25,4,4,2,2274,-3,0,0,45,10,1,1
1,46,4,13,2,1804,7,1,0,45,10,1,1
1,35,4,2,1,2842,0,1,1,70,0,1,0
1,32,4,3,2,1953,-4,1,1,70,0,1,0
1,43,4,5,3,1269,-1,1,1,70,0,1,0
1,28,4,10,4,239,-10,0,1,70,0,1,0
1,52,2,1,4,2,0,1,1,70,0,1,0
1,39,4,6,1,3332,0,0,0,51,14,0,1
1,34,4,4,2,2320,-3,1,0,51,14,0,1
1,26,4,8,3,1198,0,1,0,51,14,0,1
1,37,4,4,4,207,4,0,0,51,14,0,1
1,43,4,13,1,3126,0,1,0,46,0,1,1
1,29,1,10,2,1804,10,1,0,46,0,1,1
0,33,4,1,4,191,13,1,0,46,0,1,1
1,43,4,4,4,125,13,1,0,46,0,1,1
1,39,4,3,2,1917,6,1,0,24,15,1,1
0,45,4,4,3,1026,16,1,0,24,15,1,1
1,27,4,6,1,2710,0,0,0,58,5,0,1
1,34,4,2,2,1827,4,1,0,58,5,0,1
0,35,4,1,3,932,7,1,0,58,5,0,1
0,41,4,2,4,203,-7,0,0,58,5,0,1
0,48,4,6,2,2432,13,1,0,45,13,1,1
0,48,4,4,2,2228,-13,0,0,45,13,1,1
1,37,4,6,3,1625,13,1,0,45,13,1,1
0,38,4,9,3,1005,23,1,0,45,13,1,1
1,31,4,9,4,497,23,1,0,45,13,1,1
1,39,4,2,1,3368,0,0,1,70,0,0,0
1,23,4,5,2,2478,10,0,1,70,0,0,0
1,21,4,2,2,2098,13,0,1,70,0,0,0
1,32,4,14,2,1803,-16,1,1,70,0,0,0
1,21,4,3,4,733,20,0,1,70,0,0,0
1,32,4,7,2,2075,14,1,0,36,14,0,1
1,23,4,2,2,1861,17,1,0,36,14,0,1
1,36,2,10,2,1808,-20,0,0,36,14,0,1
1,36,4,18,4,827,-17,0,0,36,14,0,1
1,20,4,2,1,2923,14,1,0,74,9,0,1
1,24,4,5,2,2231,17,1,0,74,9,0,1
1,32,4,8,2,1821,27,1,0,74,9,0,1
1,27,4,6,3,1034,23,1,0,74,9,0,1
0,45,4,3,1,3363,0,1,1,70,0,0,0
1,47,4,7,1,3234,0,0,1,70,0,0,0
1,22,4,2,2,1877,3,0,1,70,0,0,0
1,50,1,10,2,1805,-6,1,1,70,0,0,0
1,48,4,6,3,1498,3,0,1,70,0,0,0
1,46,4,11,3,1190,-1,0,1,70,0,0,0
1,24,4,1,4,853,2,0,1,70,0,0,0
0,50,4,4,4,364,-3,0,1,70,0,0,0
1,43,4,5,4,173,3,1,1,70,0,0,0
1,20,4,2,2,2695,0,0,0,51,8,1,1
1,21,4,3,2,1908,-3,1,0,51,8,1,1
1,32,4,14,3,940,0,1,0,51,8,1,1
0,41,4,8,2,1857,0,1,0,28,15,0,1
1,33,4,8,3,1562,0,1,0,28,15,0,1
1,41,4,2,4,859,-4,1,0,28,15,0,1
0,46,4,8,4,621,1,0,0,28,15,0,1
1,27,4,3,4,304,1,0,0,28,15,0,1
1,20,4,1,2,2503,0,0,0,43,7,0,1
1,32,4,9,2,1821,-3,1,0,43,7,0,1
1,33,4,2,4,766,-7,1,0,43,7,0,1
0,47,4,19,2,2700,0,1,0,51,10,0,1
0,45,4,2,2,2376,0,0,0,51,10,0,1
1,22,4,5,2,2063,0,1,0,51,10,0,1
1,29,2,10,2,1805,-11,1,0,51,10,0,1
1,30,4,10,3,1652,-8,1,0,51,10,0,1
1,33,4,4,3,1347,5,0,0,51,10,0,1
0,45,4,8,4,120,9,0,0,51,10,0,1
1,46,4,10,4,29,-9,1,0,51,10,0,1
0,40,4,13,2,1985,0,1,0,52,6,1,1
1,22,4,4,3,1449,0,0,0,52,6,1,1
1,35,4,5,4,779,-3,1,0,52,6,1,1
0,33,4,15,4,358,0,1,0,52,6,1,1
1,21,4,3,4,111,0,0,0,52,6,1,1
0,42,3,10,4,11,-3,1,0,52,6,1,1
0,44,4,11,1,3216,-7,1,0,42,7,0,1
0,52,4,4,1,3026,-7,1,0,42,7,0,1
1,41,4,1,2,2700,7,0,0,42,7,0,1
1,18,4,1,2,1803,17,0,0,42,7,0,1
1,26,4,7,3,1591,20,0,0,42,7,0,1
0,44,4,1,1,2917,7,0,0,75,5,0,1
1,42,4,1,1,2946,0,1,0,65,5,0,1
1,38,4,7,2,2264,-4,1,0,65,5,0,1
1,24,4,4,2,2045,-1,1,0,65,5,0,1
0,40,4,6,3,1023,9,1,0,65,5,0,1
1,24,4,6,4,812,-9,0,0,65,5,0,1
1,33,4,7,1,3265,0,1,0,32,15,0,1
1,28,4,9,2,2649,3,1,0,32,15,0,1
1,32,4,7,4,765,-8,1,0,32,15,0,1
1,38,4,18,2,2158,14,0,1,70,0,0,0
1,30,4,8,2,2164,0,0,0,28,6,0,1
1,31,4,5,2,1802,-3,1,0,28,6,0,1
1,44,4,10,4,60,0,0,0,28,6,0,1
1,48,4,11,3,1497,-21,0,1,70,0,0,0
1,28,4,7,2,1980,-24,1,0,53,5,0,1
0,42,4,6,2,1840,-21,1,0,53,5,0,1
1,47,3,3,2,1805,21,0,0,53,5,0,1
1,40,4,5,3,1295,24,0,0,53,5,0,1
1,29,4,1,4,316,39,0,0,53,5,0,1
0,39,4,11,1,3112,0,0,0,19,14,0,1
1,44,4,5,2,2299,0,0,0,19,14,0,1
1,42,4,2,3,1212,-4,0,0,19,14,0,1
1,24,4,1,4,720,1,1,0,19,14,0,1
0,43,4,17,2,2651,7,1,0,31,16,0,0
1,25,4,7,3,1060,0,0,0,31,16,0,0
1,32,4,6,4,528,-4,0,0,31,16,0,0
1,35,1,10,4,11,0,1,0,31,16,0,0
1,28,4,1,1,3285,0,0,0,24,3,0,1
1,27,4,1,1,2842,-3,1,0,24,3,0,1
1,25,4,7,2,2582,0,1,0,24,3,0,1
1,42,4,10,4,97,3,1,0,24,3,0,1
0,32,4,15,1,3178,0,1,0,20,10,0,1
0,28,4,10,2,2474,-14,1,0,20,10,0,1
1,38,4,4,2,1865,7,0,0,20,10,0,1
1,34,2,10,2,1803,-10,1,0,20,10,0,1
1,31,3,7,5,257,0,1,0,20,10,0,1
1,32,4,2,1,2984,7,1,0,63,8,0,1
1,25,4,6,2,2615,10,1,0,63,8,0,1
1,40,4,13,3,1480,-1,1,0,63,8,0,1
1,41,4,5,4,619,-6,1,0,63,8,0,1
0,48,4,8,4,163,3,0,0,63,8,0,1
1,36,4,17,4,20,-3,1,0,63,8,0,1
1,54,1,10,4,6,0,0,0,63,8,0,1
0,46,4,4,1,3031,0,0,0,35,5,0,0
1,22,4,1,2,2549,0,1,0,35,5,0,0
1,20,4,2,4,632,10,1,0,35,5,0,0
1,29,4,10,1,3075,7,1,1,70,0,0,0
0,42,4,5,2,2323,3,1,1,70,0,0,0
1,53,4,5,2,1974,-3,0,1,70,0,0,0
1,22,4,4,2,1814,0,0,1,70,0,0,0
1,34,4,14,3,1600,3,0,1,70,0,0,0
1,37,4,3,4,772,20,0,1,70,0,0,0
1,36,4,4,2,2552,-7,1,0,40,8,0,1
1,33,4,7,2,2031,-11,1,0,40,8,0,1
1,26,4,8,2,1817,8,0,0,40,8,0,1
1,24,4,4,1,3307,0,1,1,70,0,0,0
1,49,4,11,2,2406,-10,0,1,70,0,0,0
1,33,4,15,2,1819,-14,0,1,70,0,0,0
0,42,4,4,4,193,18,1,1,70,0,0,0
1,22,4,4,1,2918,0,1,0,67,14,0,1
0,49,4,3,2,2661,3,1,0,67,14,0,1
1,20,4,2,2,1801,10,1,0,67,14,0,1
1,30,4,4,3,1238,0,0,0,37,8,0,1
1,33,4,12,3,1045,3,0,0,37,8,0,1
1,34,4,15,4,25,-1,0,0,37,8,0,1
0,51,4,8,1,2911,0,1,1,70,0,0,0
0,51,4,15,2,1897,-1,1,1,70,0,0,0
1,47,4,4,3,1537,-1,1,1,70,0,0,0
1,33,4,2,4,900,-2,0,1,70,0,0,0
1,22,4,3,1,3497,0,1,1,70,0,0,0
1,40,4,10,1,3323,3,1,1,70,0,0,0
1,45,4,12,1,3145,6,1,1,70,0,0,0
1,22,4,4,2,1971,9,1,1,70,0,0,0
0,54,1,10,2,1801,-12,0,1,70,0,0,0
1,25,4,8,3,1518,12,1,1,70,0,0,0
1,25,4,8,3,1111,-15,0,1,70,0,0,0
1,27,4,5,2,2519,-7,1,0,37,5,0,1
0,45,4,11,2,2416,4,0,0,37,5,0,1
0,55,4,12,2,2217,-4,1,0,37,5,0,1
1,44,3,5,2,1805,4,0,0,37,5,0,1
1,43,4,5,3,1378,14,0,0,37,5,0,1
0,36,4,18,1,3081,0,0,0,37,14,0,1
1,47,4,6,1,2867,0,1,0,37,14,0,1
1,23,3,5,2,1806,10,1,0,37,14,0,1
1,25,4,7,3,1016,14,1,0,37,14,0,1
1,22,4,1,4,779,17,1,0,37,14,0,1
0,44,4,6,1,3026,0,1,0,49,0,1,0
0,43,4,7,1,2761,0,0,0,49,0,1,0
0,53,1,10,2,1800,-14,0,0,49,0,1,0
1,27,4,9,3,1255,-7,0,0,49,0,1,0
1,26,4,7,1,3058,0,0,0,36,11,0,1
1,21,4,1,2,2700,-3,1,0,36,11,0,1
1,20,4,2,2,2202,0,1,0,36,11,0,1
1,38,3,3,2,1807,3,1,0,36,11,0,1
1,20,4,1,3,1142,6,1,0,36,11,0,1
1,19,4,2,1,3306,0,0,0,36,3,1,1
1,29,4,12,2,2189,-10,1,0,36,3,1,1
1,40,4,2,3,1191,-14,1,0,36,3,1,1
1,23,4,3,1,2936,-7,1,0,55,3,0,1
1,44,4,9,3,1632,2,1,0,55,3,0,1
0,28,4,4,3,1201,-2,1,0,55,3,0,1
1,37,4,6,4,370,-2,1,0,55,3,0,1
1,53,4,6,4,64,-1,0,0,55,3,0,1
1,42,4,2,1,3315,0,1,0,60,15,1,1
0,34,4,7,2,2488,-10,0,0,60,15,1,1
1,47,4,4,2,2150,-10,0,0,60,15,1,1
1,23,4,1,2,1825,7,1,0,60,15,1,1
0,50,4,3,4,788,-10,0,0,60,15,1,1
1,39,4,6,3,1353,21,0,1,70,0,0,0
1,33,4,1,1,3472,0,1,0,73,8,0,1
0,40,3,5,2,1804,4,0,0,73,8,0,1
1,35,4,7,4,686,11,0,0,73,8,0,1
1,40,4,14,4,127,14,0,0,73,8,0,1
1,21,4,2,1,3210,0,1,0,53,8,0,1
0,45,4,2,1,2891,-3,0,0,53,8,0,1
1,41,4,7,1,2749,3,1,0,53,8,0,1
1,45,4,3,2,2572,-6,0,0,53,8,0,1
1,45,4,6,2,2211,3,1,0,53,8,0,1
0,41,4,3,2,1991,-6,0,0,53,8,0,1
0,34,4,13,2,2517,-6,0,0,28,4,0,1
1,26,4,8,3,1436,-1,1,0,28,4,0,1
1,45,4,9,4,427,0,1,0,28,4,0,1
1,36,4,8,1,3351,0,0,0,46,10,0,0
1,26,4,7,1,3081,-3,1,0,46,10,0,0
1,32,4,9,2,2177,-7,0,0,46,10,0,0
1,27,2,7,2,1802,-11,0,0,46,10,0,0
1,21,4,3,1,3285,0,1,0,21,10,0,1
0,35,4,13,2,2459,10,1,0,21,10,0,1
1,46,4,4,2,2069,17,1,0,21,10,0,1
1,26,4,8,2,1866,-20,0,0,21,10,0,1
1,28,4,2,2,2073,-14,0,1,70,0,0,0
1,27,4,6,2,1825,11,1,1,70,0,0,0
1,23,4,5,3,1423,-7,1,0,25,3,1,1
1,38,4,4,3,1158,4,0,0,25,3,1,1
1,45,4,8,3,1006,7,0,0,25,3,1,1
1,45,4,9,4,32,-3,1,0,25,3,1,1
1,23,3,5,5,395,0,1,0,25,3,1,1
1,34,4,2,1,3249,0,0,0,31,8,1,1
1,23,4,2,1,2905,3,0,0,31,8,1,1
1,38,4,4,4,860,-6,1,0,31,8,1,1
1,40,4,4,4,533,3,0,0,31,8,1,1
1,46,4,3,4,393,6,0,0,31,8,1,1
1,30,4,8,2,2624,-7,1,0,50,16,0,1
0,34,4,5,3,1451,-11,1,0,50,16,0,1
1,44,4,4,4,681,4,0,0,50,16,0,1
0,50,4,8,4,147,7,0,0,50,16,0,1
1,46,4,8,1,3049,-7,0,1,70,0,0,0
1,27,4,5,1,2769,4,1,1,70,0,0,0
0,53,4,7,2,2390,7,1,1,70,0,0,0
1,39,4,6,2,2038,0,1,1,70,0,0,0
1,41,4,14,3,1386,-4,1,1,70,0,0,0
1,50,4,3,1,2895,0,0,1,70,0,0,0
0,52,4,5,2,2597,3,0,1,70,0,0,0
1,37,4,7,3,982,11,1,1,70,0,0,0
1,48,3,4,4,7,0,1,1,70,0,0,0
1,35,4,2,1,3228,0,1,0,76,5,0,1
1,36,4,3,1,2883,-3,0,0,76,5,0,1
1,20,4,2,2,2029,0,0,0,76,5,0,1
1,39,4,5,3,1406,-4,0,0,76,5,0,1
0,52,4,13,3,959,-8,0,0,76,5,0,1
1,28,4,2,1,2951,0,1,0,83,9,0,1
0,42,4,9,2,2060,-4,1,0,83,9,0,1
1,42,2,10,2,1804,-11,1,0,83,9,0,1
1,21,4,3,3,1224,1,0,0,83,9,0,1
1,52,3,10,4,9,-3,0,0,83,9,0,1
1,34,4,1,5,320,0,1,0,83,9,0,1
1,27,4,7,2,2385,0,1,0,78,12,0,1
